feature,benchmark,rho,p,n,q
topology_homology.max_persistence_h0.q50,benchmark_mmlu_high_school_computer_science_acc,-0.22590998981432414,0.21377798110285565,32,0.31762541501257613
topology_homology.max_persistence_h0.q50,benchmark_mmlu_high_school_mathematics_acc,-0.28002250659252453,0.12059898905946681,32,0.19722349568947597
topology_homology.max_persistence_h0.q50,benchmark_mmlu_high_school_physics_acc,-0.14212362319553068,0.4377861678785642,32,0.5664100685296114
topology_homology.max_persistence_h0.q50,benchmark_mmlu_high_school_statistics_acc,-0.2334589712965134,0.1984580431508271,32,0.3377626748422678
topology_homology.max_persistence_h0.q50,benchmark_mmlu_machine_learning_acc,-0.31034491111245605,0.08386207387670191,32,0.14807530435717173
topology_homology.max_persistence_h0.q50,benchmark_boolq_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_copa_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_openbookqa_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_sciq_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_commonsense_qa_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_triviaqa_exact_match,,,0,
topology_homology.max_persistence_h0.q50,benchmark_nq_open_exact_match,,,0,
topology_homology.max_persistence_h0.q50,benchmark_gsm8k_exact_match,,,0,
topology_homology.max_persistence_h0.q50,benchmark_drop_em,,,0,
topology_homology.max_persistence_h0.q50,benchmark_truthfulqa_mc2_acc,,,0,
topology_homology.max_persistence_h0.q50,benchmark_lambada_openai_acc,,,0,
topology_homology.max_persistence_h0.q50,composite_benchmark,-0.14846041055718476,0.4174148955149432,32,0.5189290622813324
topology_homology.max_persistence_h0.q75,benchmark_arc_challenge_acc,-0.1418881783694469,0.43855336764313557,32,0.5424407982184977
topology_homology.max_persistence_h0.q75,benchmark_arc_easy_acc,-0.10888094629177009,0.5530563373746444,32,0.6441548339772615
topology_homology.max_persistence_h0.q75,benchmark_hellaswag_acc,-0.020894428152492667,0.9096291185775632,32,0.9375332022664519
topology_homology.max_persistence_h0.q75,benchmark_piqa_acc,0.09808415441012482,0.5932977396347658,32,0.673949766369927
topology_homology.max_persistence_h0.q75,benchmark_winogrande_acc,-0.006231671554252198,0.9729972439414447,32,0.9796983268887
topology_homology.max_persistence_h0.q75,benchmark_mmlu_acc,-0.20089817699626267,0.27023358529392594,32,0.3651400200551938
topology_homology.max_persistence_h0.q75,benchmark_mmlu_humanities_acc,-0.2030977920728641,0.26491326983602637,32,0.3586140745372875
topology_homology.max_persistence_h0.q75,benchmark_mmlu_formal_logic_acc,-0.30588671418083246,0.08864369446356607,32,0.15614106181413684
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_european_history_acc,-0.31701505615153697,0.07708111795434258,32,0.13320637641755184
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_us_history_acc,-0.32789010696149185,0.06694374002301008,32,0.11973164693735264
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_world_history_acc,-0.45672903694243994,0.008595996107893484,32,0.022203792066678926
topology_homology.max_persistence_h0.q75,benchmark_mmlu_international_law_acc,-0.21688086537687934,0.23314077397428837,32,0.329643918327282
topology_homology.max_persistence_h0.q75,benchmark_mmlu_jurisprudence_acc,-0.217451296990693,0.23188370665168181,32,0.315068753833419
topology_homology.max_persistence_h0.q75,benchmark_mmlu_logical_fallacies_acc,-0.17878428577026462,0.3275617810791386,32,0.4291176737793016
topology_homology.max_persistence_h0.q75,benchmark_mmlu_moral_disputes_acc,-0.23397820373626427,0.1974330859878609,32,0.28280519687880706
topology_homology.max_persistence_h0.q75,benchmark_mmlu_moral_scenarios_acc,-0.28301394161888654,0.11651828109930165,32,0.19314028000813946
topology_homology.max_persistence_h0.q75,benchmark_mmlu_philosophy_acc,-0.22265020634781202,0.2206371778054541,32,0.30604511760111375
topology_homology.max_persistence_h0.q75,benchmark_mmlu_prehistory_acc,-0.19697390578051902,0.27989691387805804,32,0.3753554071943555
topology_homology.max_persistence_h0.q75,benchmark_mmlu_professional_law_acc,-0.15785132139648123,0.38822357648531347,32,0.49098864084907295
topology_homology.max_persistence_h0.q75,benchmark_mmlu_world_religions_acc,-0.24053534688987616,0.18480480002966715,32,0.2654072864866143
topology_homology.max_persistence_h0.q75,benchmark_mmlu_other_acc,-0.19319952422815773,0.2893987481367467,32,0.3814408036837897
topology_homology.max_persistence_h0.q75,benchmark_mmlu_business_ethics_acc,-0.3741747155256562,0.034878949691557436,32,0.0690962390908631
topology_homology.max_persistence_h0.q75,benchmark_mmlu_clinical_knowledge_acc,-0.18348455763983482,0.31479236505226793,32,0.4030003832805742
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_medicine_acc,-0.22175354464241095,0.22254988606764378,32,0.3177421224911086
topology_homology.max_persistence_h0.q75,benchmark_mmlu_global_facts_acc,-0.059844037972450116,0.7449146216251143,32,0.8200791994095761
topology_homology.max_persistence_h0.q75,benchmark_mmlu_human_aging_acc,-0.2969208211143695,0.0988880242434815,32,0.1581153160216934
topology_homology.max_persistence_h0.q75,benchmark_mmlu_management_acc,-0.2110571414580252,0.24623709335159252,32,0.3327159246580668
topology_homology.max_persistence_h0.q75,benchmark_mmlu_marketing_acc,-0.35365296048061823,0.047070710792947425,32,0.08777726936133819
topology_homology.max_persistence_h0.q75,benchmark_mmlu_medical_genetics_acc,-0.4578978260928135,0.008406302752421754,32,0.020213839842172048
topology_homology.max_persistence_h0.q75,benchmark_mmlu_miscellaneous_acc,-0.22181485248970376,0.22241875005057374,32,0.3091028636634399
topology_homology.max_persistence_h0.q75,benchmark_mmlu_nutrition_acc,-0.19966998042164472,0.2732343173405731,32,0.3624941669255153
topology_homology.max_persistence_h0.q75,benchmark_mmlu_professional_accounting_acc,-0.23626532859077215,0.19296210667864472,32,0.2861162271441973
topology_homology.max_persistence_h0.q75,benchmark_mmlu_professional_medicine_acc,-0.2964524816470501,0.09944677456143214,32,0.17145186840662002
topology_homology.max_persistence_h0.q75,benchmark_mmlu_virology_acc,-0.2818350331801072,0.11811399504836663,32,0.17752709487660762
topology_homology.max_persistence_h0.q75,benchmark_mmlu_social_sciences_acc,-0.22507331378299117,0.21552440697842118,32,0.3078961980779317
topology_homology.max_persistence_h0.q75,benchmark_mmlu_econometrics_acc,-0.24562055511105899,0.17540988054363654,32,0.2702931588723843
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_geography_acc,-0.2534850278708122,0.16155436435264872,32,0.24501294676719132
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_government_and_politics_acc,-0.24145202123015772,0.18308567668048423,32,0.27481648799473096
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_macroeconomics_acc,-0.22362753278781064,0.2185651751327182,32,0.3132767510235628
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_microeconomics_acc,-0.2631096619881177,0.14568742238300672,32,0.2320207097210848
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_psychology_acc,-0.25478874637299737,0.15933553555867622,32,0.24316132879622612
topology_homology.max_persistence_h0.q75,benchmark_mmlu_human_sexuality_acc,-0.22458729206539793,0.21654336406442148,32,0.2973871424796834
topology_homology.max_persistence_h0.q75,benchmark_mmlu_professional_psychology_acc,-0.24711274475712455,0.17271840724770857,32,0.25506496100621207
topology_homology.max_persistence_h0.q75,benchmark_mmlu_public_relations_acc,-0.24513127790375905,0.17629882177222625,32,0.2536898399911366
topology_homology.max_persistence_h0.q75,benchmark_mmlu_security_studies_acc,-0.20898258829608454,0.25101820244105266,32,0.35017997325268985
topology_homology.max_persistence_h0.q75,benchmark_mmlu_sociology_acc,-0.23471167772916793,0.19599149229039758,32,0.2803713911238369
topology_homology.max_persistence_h0.q75,benchmark_mmlu_us_foreign_policy_acc,-0.3540427324142881,0.04681107880132466,32,0.08774076565068802
topology_homology.max_persistence_h0.q75,benchmark_mmlu_stem_acc,-0.3053519061583578,0.08923102044656576,32,0.15755525590927433
topology_homology.max_persistence_h0.q75,benchmark_mmlu_abstract_algebra_acc,-0.19487599721315382,0.2851531644242445,32,0.4091089353450294
topology_homology.max_persistence_h0.q75,benchmark_mmlu_anatomy_acc,-0.2798459987050062,0.12084304184676586,32,0.19287393796940142
topology_homology.max_persistence_h0.q75,benchmark_mmlu_astronomy_acc,-0.2578397602747305,0.15422861579219213,32,0.23102688144281242
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_biology_acc,-0.2509171621760283,0.16598924496979414,32,0.25598763306523104
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_chemistry_acc,-0.3434291514695464,0.05430121378887926,32,0.10786463934693137
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_computer_science_acc,-0.23981665909270838,0.1861605240163568,32,0.2846931863095331
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_mathematics_acc,-0.12867121067886267,0.4827782808342049,32,0.5971420021824091
topology_homology.max_persistence_h0.q75,benchmark_mmlu_college_physics_acc,-0.3650056043557931,0.039964683099547066,32,0.0832312915833872
topology_homology.max_persistence_h0.q75,benchmark_mmlu_computer_security_acc,-0.24373703921522785,0.17884940440649466,32,0.2543558650216879
topology_homology.max_persistence_h0.q75,benchmark_mmlu_conceptual_physics_acc,-0.27046853488322087,0.1343428512228982,32,0.2148897685862989
topology_homology.max_persistence_h0.q75,benchmark_mmlu_electrical_engineering_acc,-0.2951211359219514,0.10104818443114236,32,0.17103826633057387
topology_homology.max_persistence_h0.q75,benchmark_mmlu_elementary_mathematics_acc,-0.25243287624596655,0.16336111975674056,32,0.266555755674503
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_biology_acc,-0.36101945955024656,0.04235410558755962,32,0.08552721321686764
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_chemistry_acc,-0.33247726570465774,0.06299376053394144,32,0.11717160038247124
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_computer_science_acc,-0.22590998981432414,0.21377798110285565,32,0.31762541501257613
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_mathematics_acc,-0.28002250659252453,0.12059898905946681,32,0.19722349568947597
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_physics_acc,-0.14212362319553068,0.4377861678785642,32,0.5664100685296114
topology_homology.max_persistence_h0.q75,benchmark_mmlu_high_school_statistics_acc,-0.2334589712965134,0.1984580431508271,32,0.3377626748422678
topology_homology.max_persistence_h0.q75,benchmark_mmlu_machine_learning_acc,-0.31034491111245605,0.08386207387670191,32,0.14807530435717173
topology_homology.max_persistence_h0.q75,benchmark_boolq_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_copa_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_openbookqa_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_sciq_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_commonsense_qa_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_triviaqa_exact_match,,,0,
topology_homology.max_persistence_h0.q75,benchmark_nq_open_exact_match,,,0,
topology_homology.max_persistence_h0.q75,benchmark_gsm8k_exact_match,,,0,
topology_homology.max_persistence_h0.q75,benchmark_drop_em,,,0,
topology_homology.max_persistence_h0.q75,benchmark_truthfulqa_mc2_acc,,,0,
topology_homology.max_persistence_h0.q75,benchmark_lambada_openai_acc,,,0,
topology_homology.max_persistence_h0.q75,composite_benchmark,-0.14846041055718476,0.4174148955149432,32,0.5189290622813324
topology_homology.mean_persistence_h1.mean,benchmark_arc_challenge_acc,0.11035747206512535,0.547653536248077,32,0.6446614090134368
topology_homology.mean_persistence_h1.mean,benchmark_arc_easy_acc,0.17816882120471472,0.32925712569804416,32,0.4321130321100005
topology_homology.mean_persistence_h1.mean,benchmark_hellaswag_acc,0.1510263929618768,0.4093193214818708,32,0.5054263918973776
topology_homology.mean_persistence_h1.mean,benchmark_piqa_acc,0.20588505682723396,0.25827062387729105,32,0.35027054926586226
topology_homology.mean_persistence_h1.mean,benchmark_winogrande_acc,0.2214076246334311,0.22329078484683185,32,0.3073927753729455
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_acc,-0.019429933176645844,0.915940099876949,32,0.947178556940283
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_humanities_acc,-0.07900284150126753,0.667341261484247,32,0.7598247336317155
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_formal_logic_acc,-0.12121769668676873,0.5086938238691813,32,0.6126115078226878
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_european_history_acc,-0.17106711821248352,0.3492080507668683,32,0.4547749754046439
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_us_history_acc,-0.18091754083045944,0.3217272782961939,32,0.42147426601168053
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_world_history_acc,-0.2037037173998598,0.2634598076114942,32,0.3593080585149296
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_international_law_acc,0.03449543374860687,0.8513254294731837,32,0.8777673701031877
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_jurisprudence_acc,0.12349765643437668,0.5006937949360987,32,0.5903341356424002
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_logical_fallacies_acc,-0.0368570681434084,0.8412712070464524,32,0.8823088269023769
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_moral_disputes_acc,0.009901898904199272,0.9571054572991179,32,0.9690361347446746
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_moral_scenarios_acc,-0.11929900262793533,0.5154751339294608,32,0.6139374339992184
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_philosophy_acc,-0.020724442600743624,0.9103613709217013,32,0.9294331873516253
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_prehistory_acc,-0.029711147799296168,0.8717624948006762,32,0.8988129530314447
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_professional_law_acc,-0.040517005840444084,0.8257386648787984,32,0.8799051953737634
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_world_religions_acc,-0.00476670656946401,0.9793436012974648,32,0.9847320117585238
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_other_acc,0.052057556812900176,0.7772093433375938,32,0.8281924635273776
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_business_ethics_acc,-0.12655909495720727,0.4900521397481948,32,0.5862980591750088
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_clinical_knowledge_acc,0.04509210907032903,0.8064135263845694,32,0.851861687553642
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_medicine_acc,-0.05044021900468405,0.7839653738377276,32,0.8402913317820805
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_global_facts_acc,0.12115664129391741,0.5089089283120032,32,0.6231363929582484
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_human_aging_acc,0.03409090909090909,0.8530499667748354,32,0.8820078157176869
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_management_acc,0.1532960645168628,0.4022330850255056,32,0.4908720954150995
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_marketing_acc,-0.05738381370162442,0.755075455398521,32,0.8129015580210881
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_medical_genetics_acc,-0.13080174279013462,0.4754977998442633,32,0.5679557053695368
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_miscellaneous_acc,0.0032997250783592296,0.9856999377448976,32,0.9897618880378024
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_nutrition_acc,0.004400440339870958,0.9809305076833527,32,0.9849728037314984
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_professional_accounting_acc,0.008071175821423894,0.9650306925515915,32,0.9716769094424427
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_professional_medicine_acc,-0.1296177517158098,0.479536675252772,32,0.5832634103324065
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_virology_acc,-0.013944962579224054,0.9396182642568851,32,0.955300349334886
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_social_sciences_acc,-0.02602639296187683,0.8875589636676529,32,0.9255429421413042
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_econometrics_acc,-0.03485280468342136,0.8498024750501825,32,0.8964005905651997
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_geography_acc,0.02842994162082192,0.8772498109731233,32,0.9174100312179587
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_government_and_politics_acc,-0.03135026243762868,0.8647508458272802,32,0.9084113744298186
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_macroeconomics_acc,-0.01888002940749549,0.9183111323105658,32,0.9336376046161664
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_microeconomics_acc,-0.10066007277454818,0.5835820572255725,32,0.6718086359557378
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_psychology_acc,-0.07607002139913231,0.6790228140812202,32,0.7543551323607477
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_human_sexuality_acc,0.0,1.0,32,1.0
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_professional_psychology_acc,-0.07644363098198881,0.6775305680253895,32,0.7538989006475214
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_public_relations_acc,0.045939145034437606,0.8028475812585368,32,0.8530255550871955
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_security_studies_acc,0.11164069848448728,0.5429782555774546,32,0.6350673677233909
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_sociology_acc,0.03208948718953467,0.8615919313380541,32,0.9010353387812841
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_us_foreign_policy_acc,0.0,1.0,32,1.0
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_stem_acc,-0.02309384164222874,0.9001614122502036,32,0.9346846482313904
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_abstract_algebra_acc,-0.0433465931595705,0.8137739730251614,32,0.8825946205955386
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_anatomy_acc,-0.029158265920115327,0.8741297459080276,32,0.9207332049838158
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_astronomy_acc,-0.033742898926422765,0.8545341098587277,32,0.9119188821996058
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_biology_acc,0.06309612850040476,0.7315479793709244,32,0.8102941167926044
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_chemistry_acc,-0.05433192348208752,0.7677358295155018,32,0.8301995434553725
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_computer_science_acc,-0.09211014756276939,0.616095831583101,32,0.7205856846195949
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_mathematics_acc,0.020190917510235225,0.9126601211085023,32,0.9544414142064596
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_college_physics_acc,-0.09914639152521543,0.5892827459756645,32,0.6844504701933742
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_computer_security_acc,0.051390339593572136,0.7799945723858487,32,0.8422097967711305
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_conceptual_physics_acc,-0.04804254653518906,0.794009424605925,32,0.8554319330735954
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_electrical_engineering_acc,0.009170948909942554,0.9602693129609683,32,0.9735878887301911
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_elementary_mathematics_acc,-0.05838083974270354,0.7509527390615851,32,0.8245898727242963
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_biology_acc,-0.14521453121574163,0.42778261746804846,32,0.5345454587506725
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_chemistry_acc,-0.0023853225464462195,0.9896624453303482,32,0.9910181473102527
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_computer_science_acc,-0.057577708442936505,0.7542731752725392,32,0.8241759209629689
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_mathematics_acc,0.010466415000507474,0.9546624331442269,32,0.9692475536505971
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_physics_acc,0.02934165124036762,0.8733444331517245,32,0.9146652472279138
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_high_school_statistics_acc,-0.10112884684306517,0.5818215623170451,32,0.717220172097403
topology_homology.mean_persistence_h1.mean,benchmark_mmlu_machine_learning_acc,-0.06566399419518869,0.7210477609250832,32,0.7974068278914308
topology_homology.mean_persistence_h1.mean,benchmark_boolq_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_copa_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_openbookqa_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_sciq_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_commonsense_qa_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_triviaqa_exact_match,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_nq_open_exact_match,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_gsm8k_exact_match,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_drop_em,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_truthfulqa_mc2_acc,,,0,
topology_homology.mean_persistence_h1.mean,benchmark_lambada_openai_acc,,,0,
topology_homology.mean_persistence_h1.mean,composite_benchmark,0.08541055718475073,0.6420867105577661,32,0.7310987311802603
topology_homology.mean_persistence_h1.std,benchmark_arc_challenge_acc,0.21686526487216493,0.23317521729709978,32,0.3271613893362379
topology_homology.mean_persistence_h1.std,benchmark_arc_easy_acc,0.2621207966283354,0.14726333638577915,32,0.21969285489388687
topology_homology.mean_persistence_h1.std,benchmark_hellaswag_acc,0.17375366568914952,0.34157669639498467,32,0.4419360991430044
topology_homology.mean_persistence_h1.std,benchmark_piqa_acc,0.1802181752993508,0.3236329221124259,32,0.4187179930339528
topology_homology.mean_persistence_h1.std,benchmark_winogrande_acc,0.2569648093841642,0.15568091539815332,32,0.2253519785268318
topology_homology.mean_persistence_h1.std,benchmark_mmlu_acc,0.12501145685351384,0.49541729717021793,32,0.5854631934781301
topology_homology.mean_persistence_h1.std,benchmark_mmlu_humanities_acc,0.05718999199163682,0.7558776840075896,32,0.8205430735347959
topology_homology.mean_persistence_h1.std,benchmark_mmlu_formal_logic_acc,0.07445444002243284,0.6854893510277421,32,0.7650270467195107
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_european_history_acc,0.0443711067603655,0.8094518962239655,32,0.8650721288592379
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_us_history_acc,0.017247716874303435,0.9253531956104597,32,0.9513828213660283
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_world_history_acc,0.031536489102408534,0.8639548518521672,32,0.8945481539715783
topology_homology.mean_persistence_h1.std,benchmark_mmlu_international_law_acc,0.15192669757365154,0.4065000505370683,32,0.502794478752279
topology_homology.mean_persistence_h1.std,benchmark_mmlu_jurisprudence_acc,0.27525480631733285,0.1273207237882315,32,0.19676839130908505
topology_homology.mean_persistence_h1.std,benchmark_mmlu_logical_fallacies_acc,0.11258825791071023,0.5395380931268535,32,0.640263548824237
topology_homology.mean_persistence_h1.std,benchmark_mmlu_moral_disputes_acc,0.19767124108753362,0.2781636887095846,32,0.3730966173334061
topology_homology.mean_persistence_h1.std,benchmark_mmlu_moral_scenarios_acc,0.04441593636301592,0.8092629001904549,32,0.8675870314470895
topology_homology.mean_persistence_h1.std,benchmark_mmlu_philosophy_acc,0.14452089176447766,0.43001648021102234,32,0.52347379845289
topology_homology.mean_persistence_h1.std,benchmark_mmlu_prehistory_acc,0.09720313786189488,0.5966367539778977,32,0.6759799165545454
topology_homology.mean_persistence_h1.std,benchmark_mmlu_professional_law_acc,0.0907507596878725,0.6213340584121204,32,0.7130222868120252
topology_homology.mean_persistence_h1.std,benchmark_mmlu_world_religions_acc,0.16188468849372,0.376058002627867,32,0.4612389260418972
topology_homology.mean_persistence_h1.std,benchmark_mmlu_other_acc,0.20328109332924754,0.26447302428884567,32,0.3566970124633693
topology_homology.mean_persistence_h1.std,benchmark_mmlu_business_ethics_acc,0.0915260701212267,0.6183442460516768,32,0.7051632509575285
topology_homology.mean_persistence_h1.std,benchmark_mmlu_clinical_knowledge_acc,0.22142791771120923,0.22324727452909804,32,0.3090790865166111
topology_homology.mean_persistence_h1.std,benchmark_mmlu_college_medicine_acc,0.13628030080174636,0.457041960736924,32,0.5643541778694112
topology_homology.mean_persistence_h1.std,benchmark_mmlu_global_facts_acc,0.24212971191920765,0.1818219925574104,32,0.2895683585173573
topology_homology.mean_persistence_h1.std,benchmark_mmlu_human_aging_acc,0.20747800586510262,0.2545239355806575,32,0.34712126289078477
topology_homology.mean_persistence_h1.std,benchmark_mmlu_management_acc,0.3326304557818052,0.06286507584927982,32,0.10725892428257854
topology_homology.mean_persistence_h1.std,benchmark_mmlu_marketing_acc,0.1703180924243102,0.3513538877478699,32,0.446830178574337
topology_homology.mean_persistence_h1.std,benchmark_mmlu_medical_genetics_acc,0.12383054191211904,0.49953107108207634,32,0.5908692766359188
topology_homology.mean_persistence_h1.std,benchmark_mmlu_miscellaneous_acc,0.1431714047888088,0.4343808597958843,32,0.5336679134635149
topology_homology.mean_persistence_h1.std,benchmark_mmlu_nutrition_acc,0.1545654669379674,0.3983004791026132,32,0.4893405886117819
topology_homology.mean_persistence_h1.std,benchmark_mmlu_professional_accounting_acc,0.1836192499373936,0.31443108212079296,32,0.42164925906295186
topology_homology.mean_persistence_h1.std,benchmark_mmlu_professional_medicine_acc,0.08085067681283185,0.6600201354234752,32,0.7354797545648786
topology_homology.mean_persistence_h1.std,benchmark_mmlu_virology_acc,0.1550459655190043,0.3968176504502354,32,0.48185000411814305
topology_homology.mean_persistence_h1.std,benchmark_mmlu_social_sciences_acc,0.1220674486803519,0.5057047621435788,32,0.5968442501416109
topology_homology.mean_persistence_h1.std,benchmark_mmlu_econometrics_acc,0.1199670224366188,0.5131090853845356,32,0.6199714734150339
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_geography_acc,0.2089142161684914,0.2511768149445412,32,0.3438394227049805
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_government_and_politics_acc,0.12906774711164087,0.4814188949836902,32,0.5732953146564178
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_macroeconomics_acc,0.14774081264506178,0.41970116587848433,32,0.5289681935468483
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_microeconomics_acc,0.07077374879959125,0.7003029826942125,32,0.7803681102888252
topology_homology.mean_persistence_h1.std,benchmark_mmlu_high_school_psychology_acc,0.11181376639390532,0.5423491506863156,32,0.6333182574308254
topology_homology.mean_persistence_h1.std,benchmark_mmlu_human_sexuality_acc,0.1755964366883871,0.3364012079488299,32,0.4239815224320597
topology_homology.mean_persistence_h1.std,benchmark_mmlu_professional_psychology_acc,0.06764436410636421,0.7129836969766017,32,0.7813959257719578
topology_homology.mean_persistence_h1.std,benchmark_mmlu_public_relations_acc,0.2126063632193772,0.24270645054368045,32,0.33038811051663014
topology_homology.mean_persistence_h1.std,benchmark_mmlu_security_studies_acc,0.26544455074800916,0.14201508243922495,32,0.22229769863613158
topology_homology.mean_persistence_h1.std,benchmark_mmlu_sociology_acc,0.15733017147783288,0.3898119012864739,32,0.49045180695423823
topology_homology.mean_persistence_h1.std,benchmark_mmlu_us_foreign_policy_acc,0.17325885920118606,0.34297456805826393,32,0.4285716397445999
topology_homology.mean_persistence_h1.std,benchmark_mmlu_stem_acc,0.16715542521994134,0.3605015139184925,32,0.46451370517463225
topology_homology.mean_persistence_h1.std,benchmark_mmlu_abstract_algebra_acc,0.08504013827492009,0.6435363234632431,32,0.759975852102796
topology_homology.mean_persistence_h1.std,benchmark_mmlu_anatomy_acc,0.15294335709041623,0.403329681152714,32,0.5065876235784088
